dirver_id,name,ssn,company,region
608,백도윤,2804021384774,유한회사 박,인천광역시
609,박민수,4206111850824,유한회사 임김이,계룡시
610,오우진,6605121567108,서박,여주시
611,최영환,6106232658814,허최,양양군
612,윤재현,4704002159133,이강,용인시
613,박현지,1702092016560,(유) 김이김,광주광역시
614,이종수,1808252954942,(유) 박서김,여주시
615,최은서,3800122637740,이김,세종특별자치시
616,윤지혜,2903262299976,(주) 강이장,대전광역시
617,김영순,9801021801636,윤이오,부산광역시
618,김민석,5800191854859,박황최,시흥시
619,우하은,0603251129661,(주) 한,부산광역시
620,김건우,5301051140043,김홍,부산광역시
621,박경수,0907141083061,(주) 백나이,인천광역시
622,서미경,0800012174890,이최김,성남시
623,박지혜,2602291500428,김김,양양군
624,남정남,0805121996217,송권,광주광역시
625,김서연,7702091561992,전김나,울산광역시
626,윤민재,8604182325335,김김이,광주광역시
627,백정웅,3106211213580,박문,옥천군
628,강미정,9008172141968,유한회사 김김안,남양주시
629,박예진,9203071229624,이홍김,정선군
630,김지영,5908091805209,(주) 김윤김,아산시
631,성민지,4708102472496,김장서,옥천군
632,이지아,5607131423612,권홍,용인시
633,최준서,8800122331199,(주) 박김양,부산광역시
634,이영길,3304071284438,유한회사 최김이,울산광역시
635,이지훈,7909272138128,류김,서울특별시
636,지지원,8601152028922,유한회사 김권구,대구광역시
637,김예지,6303222390923,남이김,과천시
638,문명숙,9207072788947,최양안,대구광역시
639,김경희,3508092294113,주식회사 김지나,천안시
640,장영철,1401062171403,이윤김,용인시
641,이지민,0602261120098,(주) 김,수원시
642,이정숙,9806132528684,유윤김,세종특별자치시
643,윤주원,2707212628482,주식회사 이,광명시
644,이성호,8505041774140,김오,공주시
645,김지민,8309162664291,(유) 양,광주광역시
646,김미경,3003101720641,(주) 백손김,예산군
647,최은경,9105141379056,남김,인천광역시
648,이민수,7506162469969,(유) 고,광주광역시
649,강은주,3701012109233,(주) 박,남양주시
650,김은지,6307242371847,주식회사 심한유,강릉시
651,전은경,6902131107522,권김오,세종특별자치시
652,박예원,2009101403338,(주) 김류조,서울특별시
653,서숙자,5006271615793,박박,대구광역시
654,최수빈,1200212691855,배김김,부산광역시
655,김재현,0602072325924,김김,인천광역시
656,정지우,5801172312984,유한회사 박,군포시
657,이정순,7005281743603,주식회사 문남이,춘천시
658,엄성현,0206061718401,홍김이,인천광역시
659,이예지,7401092065436,손김,부천시
660,손경자,9400211329373,주식회사 안남안,서천군
661,심영식,7006092101948,유한회사 권이박,수원시
662,최영자,9909222697158,김박,대구광역시
663,최미경,0907251960864,박강심,화성시
664,허미숙,7507132434187,(유) 강,성남시
665,최정순,7808171112946,차김,천안시
666,문민석,3602191336872,박김강,대전광역시
667,김혜진,8402051593993,유한회사 이,성남시
668,이준서,6502051549718,(주) 김허김,부산광역시
669,한정호,7703011780810,최이,인천광역시
670,이수민,0807132987333,이김조,용인시
671,이성호,4509251942034,한임,아산시
672,김지아,6005202494923,이민,청양군
673,김정희,8004052525458,이박이,부천시
674,안민재,5901102270463,유한회사 곽오김,대전광역시
675,오영철,4703212001038,김김서,양구군
676,홍현주,6701201137908,(주) 박김손,서울특별시
677,김숙자,5802142585130,양김이,대전광역시
678,박영식,9307231110864,김김,논산시
679,박미경,9900192641103,김김황,철원군
680,오예진,8502092071095,최이이,세종특별자치시
681,유종수,9604062819776,유한회사 김,영동군
682,김정남,2105221409559,박김,세종특별자치시
683,장영식,0302132498186,주식회사 고,대전광역시
684,이상훈,5907141540619,(주) 주김최,남양주시
685,김준서,3908101726999,(주) 한김정,수원시
686,김수빈,3101202167654,유한회사 한,세종특별자치시
687,이현우,0102271514942,김문이,광주광역시
688,김지현,1601042064465,강이이,충주시
689,정춘자,0601071240697,주식회사 박,광주광역시
690,이수진,6206072962172,황백,광주광역시
691,이영수,6209101249193,유한회사 윤최김,삼척시
692,이보람,6404281725407,박최송,부천시
693,황시우,8608212514903,유한회사 박황박,광주광역시
694,김아름,3700252781366,(유) 박박주,울산광역시
695,박시우,0800171960967,손안안,강릉시
696,안준서,2804212163053,(주) 강박최,여주시
697,박아름,8506052068243,(유) 최,부산광역시
698,이채원,6302081989741,(유) 문권김,인천광역시
699,박현숙,4204271191154,(유) 박,인천광역시
700,박영희,3307261651523,주식회사 안,홍천군
701,박시우,4209172004129,강김송,동두천시
702,이은영,5309031730946,주식회사 김박김,세종특별자치시
703,김현주,7601221634936,(주) 최,울산광역시
704,남상호,3200251334421,주식회사 이,용인시
705,박성현,4303251422370,(주) 이,평택시
706,고윤서,9808031288089,(유) 권정고,부산광역시
707,민진호,8503171070908,유한회사 이,울산광역시
708,김정희,8603141869587,주식회사 안김장,인천광역시
709,조상철,5805031211889,송신강,안산시
710,서현우,7302051584342,최백,안양시
711,최종수,5708102608223,안김손,인천광역시
712,최영호,0300232865370,주식회사 김,광주광역시
713,이영일,9202121479357,유한회사 김김최,용인시
714,장건우,2107081255279,박홍이,인천광역시
715,박은영,9503101004923,주식회사 이김남,수원시
716,박지훈,5601061915497,(주) 권,양양군
717,송선영,3906221526814,류류이,성남시
718,이성훈,8906152655066,(주) 박,하남시
719,이건우,8701182668282,주식회사 오심심,오산시
720,안민서,1002061767340,김박김,제천시
721,박상호,0601212899693,(주) 백,울산광역시
722,김성민,8107261238678,김이,천안시
723,김선영,1007081294578,(유) 김,울산광역시
724,이순자,8309251324822,주식회사 이홍류,대전광역시
725,박서영,7901111950036,(주) 이,홍성군
726,강영진,0209241830202,유한회사 백박김,서울특별시
727,주정훈,1309092837936,주식회사 이,울산광역시
728,최정호,7400242857229,최김,진천군
729,임예지,1509022397114,김민,부산광역시
730,박춘자,9405152225579,(주) 이,평택시
731,한성진,0309042519643,최류권,대구광역시
732,김우진,3702191493105,강이박,안산시
733,김지영,7805211603742,김고,광주광역시
734,남정남,7309251229227,배이김,공주시
735,이시우,4401151066024,(주) 김,부산광역시
736,권민수,7109242959925,허안,안양시
737,홍영환,6907161664429,(주) 전김이,부산광역시
738,박정호,6209002445089,(유) 진이이,광주광역시
739,서정웅,8406031134948,주식회사 강박안,시흥시
740,김수빈,9209212717881,주식회사 김,양평군
741,오도현,2904132350111,유한회사 배최최,용인시
742,허미정,6702271671680,(유) 송,당진시
743,김준호,3604171149470,오김김,대구광역시
744,이경수,3103132905856,김김문,세종특별자치시
745,김영숙,4909061316623,김민,부산광역시
746,박시우,8003241092120,유한회사 이,서울특별시
747,심예지,2301192467328,주식회사 하진최,인천광역시
748,김예준,5205031957113,주식회사 최이한,부산광역시
749,박성수,5208061774435,(주) 강장류,광주광역시
750,이민서,1207132891460,유한회사 장,광주광역시
751,이예지,3509112391813,주식회사 강이윤,증평군
752,김정호,3006252669472,(주) 최,서울특별시
753,이영진,6508291055167,이이,대구광역시
754,김상훈,4106011092923,김최,김포시
755,백혜진,2106081502131,주식회사 박,대구광역시
756,박광수,6406181696504,(유) 김,서울특별시
757,김은정,1207262261586,(주) 황,대전광역시
758,홍미경,9501112355110,홍김,세종특별자치시
759,이현숙,9506131704673,이김,인천광역시
760,이하윤,9105052704665,(유) 김양박,진천군
761,고현준,3104002683549,박이이,부산광역시
762,김숙자,6501081178363,김송김,양주시
763,이성호,5509151828321,고김,옥천군
764,장경숙,4906202789108,김김민,광주광역시
765,박은주,6006271436812,(유) 안유최,구리시
766,김현숙,3008092803428,이김,동해시
767,강숙자,7006032436457,유한회사 이,안성시
768,류미정,4102101444916,(주) 황김김,세종특별자치시
769,김미숙,2905062767931,주식회사 박,인천광역시
770,김영희,4709231007596,오박,논산시
771,권진우,9808082465797,김문박,정선군
772,최춘자,4703212570243,김김,인제군
773,김성호,9206172909867,박김박,의왕시
774,이진우,5306261277247,이박,용인시
775,이현정,3108112125880,주식회사 장,고양시
776,장현준,5402102662736,송서이,광주시
777,김예진,8803242441122,(유) 심윤박,대전광역시
778,고지영,1309272224424,이김,의정부시
779,강정남,1901101463317,손한김,세종특별자치시
780,이준호,9806202761163,주식회사 이,파주시
781,권옥순,6402001125205,(주) 박,인천광역시
782,김예은,4706071797618,유한회사 이안배,서산시
783,양명숙,9507082248043,유한회사 이,철원군
784,안진우,6402202164188,이장이,대구광역시
785,강미정,1206292868731,(유) 장고이,성남시
786,박영철,0801012676001,박이이,대구광역시
787,김서준,1504091645438,(유) 최강김,강릉시
788,김정순,5606152554215,김이,부산광역시
789,엄상호,8604082057478,유한회사 김이류,영월군
790,이상철,7503202893640,주식회사 김김김,성남시
791,류지훈,2408071207112,최이,여주시
792,이민준,3502262041835,이김,세종특별자치시
793,최민지,9609231370477,(유) 김김문,부산광역시
794,나상철,2406141195728,(유) 장우김,인천광역시
795,황영식,7203132063214,이김이,예산군
796,이지훈,6401002932652,주식회사 서,동두천시
797,서지혜,4306151182438,(유) 박,연천군
798,우상철,8501272519049,최이,영동군
799,김준서,8101252825980,하안문,인천광역시
800,박채원,0607091770295,김김,부산광역시
801,양정남,1905112130417,송최김,양양군
802,박지현,9100111759305,유한회사 오,울산광역시
803,권은지,3203222963859,(유) 황최장,보은군
804,남윤서,6308032394289,이송,울산광역시
805,김정웅,7307211106912,주식회사 신나엄,광주광역시
806,박성수,9706001180868,(유) 박심이,대구광역시
807,권하윤,3808122966380,유한회사 김,영월군
808,한지원,2603241442050,강민박,부천시
809,최춘자,4809191036044,주식회사 김,대구광역시
810,박도현,4300141037954,(주) 노,성남시
811,홍순자,4108012285773,(주) 박한서,용인시
812,김춘자,7807251197630,(유) 김윤김,대전광역시
813,최성훈,8809182334859,김강이,보령시
814,강승현,5805192164799,(유) 우김장,평택시
815,최정호,3903222322132,(주) 김박김,세종특별자치시
816,손정훈,2800202864271,주식회사 오김유,울산광역시
817,박영미,7405292406365,김안박,부천시
818,김도현,7801062739796,주식회사 박윤조,대구광역시
819,김도현,7406021650027,주식회사 윤,대전광역시
820,남성수,9701172721128,주식회사 박,대구광역시
821,민영일,6002291365132,김최송,부산광역시
822,임현숙,1101232279215,(주) 박,당진시
823,이영희,8906241731029,주식회사 박,세종특별자치시
824,이순자,2201041438355,유한회사 김최진,부산광역시
825,김상철,5209101772439,(유) 권,인천광역시
826,오순자,0703212359831,(유) 김,고양시
827,김지영,4608161131895,유이,동해시
828,하수빈,5604262550614,김홍이,대구광역시
829,박정호,8106282218429,김문이,수원시
830,류지아,9203102025582,(유) 박박김,대전광역시
831,송민재,2904061303939,이박,광주광역시
832,양미정,4707171246568,(주) 김,의왕시
833,윤보람,9602051223854,박김,부천시
834,김영철,2903032656191,(유) 이김지,서울특별시
835,김지민,3504131044961,(유) 이,홍천군
836,홍서영,6200112944774,(주) 송,청주시
837,하하윤,1509082064271,이김김,서천군
838,김광수,4006251984707,(주) 김,양양군
839,이상철,9105172958185,이이,부여군
840,최춘자,9103092223839,유한회사 이김이,대전광역시
841,양옥순,4504081625879,김장이,홍성군
842,김서준,9309212483085,박김,오산시
843,손민석,1502121774424,박김박,보은군
844,김성현,2802041131509,주식회사 홍권김,서울특별시
845,이상훈,5707151361117,김김,가평군
846,서상현,5300281465826,이김,고성군
847,윤경수,8806151258870,유한회사 하,대구광역시
848,박상호,5607192456851,김이,충주시
849,고경숙,8201092151612,박진,공주시
850,김상현,1209032864721,강최조,서울특별시
851,김상호,8802282871334,(유) 허황이,청주시
852,김서영,2105132465273,(유) 김,구리시
853,이영일,6808261512729,주식회사 김이이,울산광역시
854,김경수,5603292773244,주식회사 장김김,인천광역시
855,김은지,7304042169074,민이,안양시
856,김예준,8901031748475,(유) 이김서,부천시
857,임정호,1001012507715,김조,대전광역시
858,이서준,8602171556174,유한회사 김,부산광역시
859,최민석,0704032057291,유한회사 양,하남시
860,홍보람,8904152854051,김한문,대구광역시
861,양정식,6309021425183,이최,울산광역시
862,전서준,6705082843678,(주) 정,서울특별시
863,김지원,0301101409145,(주) 김이안,부산광역시
864,김상훈,9007042116076,성송,울산광역시
865,김옥순,8205152346872,주식회사 이,부산광역시
866,김은서,1304061150924,주식회사 허김김,양평군
867,노재호,4102121075794,이박이,부산광역시
868,박성진,8701271003182,주식회사 류,아산시
869,송성훈,2808272182272,한윤강,수원시
870,이준혁,6502001981686,안홍,광주광역시
871,장경자,2508172777532,윤주김,증평군
872,정재현,1904061611374,강박,대전광역시
873,이서윤,2202081641388,(주) 김,예산군
874,노미숙,1207112632335,(주) 강최박,부천시
875,이영호,5604242991135,주식회사 이이이,서울특별시
876,박영철,6100082338562,유한회사 김,부산광역시
877,김보람,7301221512587,이김,용인시
878,김지혜,8909282994573,홍윤,아산시
879,윤정자,8004181255650,손주,광명시
880,서경자,6702182092696,주식회사 김,음성군
881,강영호,1903182547847,주류,부산광역시
882,박상호,2206181159212,주식회사 이,울산광역시
883,오미영,0305221468809,(유) 한김박,울산광역시
884,오은경,2604161474265,(유) 김강이,강릉시
885,이현주,5104222838947,(주) 이김진,안양시
886,김종수,9207292877986,남차이,대구광역시
887,오우진,9507201450393,(유) 최,광주광역시
888,김은서,2100082203967,(주) 윤,광주광역시
889,허현우,5803201128358,유한회사 윤김최,부산광역시
890,허서현,6200062415326,유한회사 조,세종특별자치시
891,손지후,5805082659337,신김이,울산광역시
892,박혜진,8105072776849,이이,광주광역시
893,이은서,1005202454006,(주) 박,세종특별자치시
894,서영호,1400281121442,구신,세종특별자치시
895,손준호,8909132767292,(유) 윤고최,대구광역시
896,김준혁,8804102714514,이백김,평창군
897,최현준,7207122110873,김김오,수원시
898,한영순,7507031965408,김이,철원군
899,최영수,1801062634872,황이장,고성군
900,노서준,5302052250471,하윤김,수원시
901,진지원,5801021354737,유한회사 진박한,가평군
902,조준혁,5605162620664,김김홍,인천광역시
903,박예진,7104221082550,최허양,세종특별자치시
904,김경자,8406222356327,유한회사 이박이,대구광역시
905,김유진,3507171983467,(유) 이허박,구리시
906,최정희,1705242447853,(주) 배최권,서울특별시
907,김정남,7905072607392,문김이,부천시
908,조영환,8403141440879,주식회사 홍김강,대전광역시
909,박은영,3802092638233,윤이,부여군
910,이정호,3009152917645,김김,고양시
911,안성호,8700241351818,(유) 박,서울특별시
912,안영자,6902161653799,김오박,화성시
913,오진호,0405262376006,주식회사 김이김,홍성군
914,이승현,8903282250072,황허,부천시
915,이주원,1906242984722,(유) 김,서울특별시
916,윤옥순,5502061958682,권이권,하남시
917,김영일,7302241236546,(주) 박,고성군
918,김수민,3703091138923,배서,인제군
919,우정희,6100032811866,이이전,남양주시
920,이영자,9202292608080,유한회사 박,동해시
921,김영호,4200211781306,주식회사 황,양평군
922,강성훈,4003022165471,유한회사 박,천안시
923,김하윤,3206132418595,허이,수원시
924,강미영,1500131087508,(유) 황박최,동해시
925,장진우,9806281800786,(유) 이윤이,세종특별자치시
926,박민석,6805002719453,배심,인천광역시
927,노영철,5808221783930,(주) 전김진,부산광역시
928,최보람,6708251537914,(유) 이이김,대구광역시
929,이영희,9709012995608,이김,단양군
930,이지아,2502172959999,최이이,서울특별시
931,이준호,5907282397414,(주) 박김강,성남시
932,우현우,8001122736246,안김,대전광역시
933,이명자,6305182868430,정김,당진시
934,이경수,2505052611942,(주) 강이박,울산광역시
935,강재호,0902072504014,(유) 김,시흥시
936,김주원,0007122817216,유한회사 정박박,김포시
937,황시우,2906022277438,황최,동해시
938,안민준,3201142731624,장김,고성군
939,주명숙,7300021984855,김강이,울산광역시
940,손영수,3505191354681,김김최,대구광역시
941,박재현,9905271094374,유한회사 이,평창군
942,우정수,4206042303090,주식회사 이최김,보은군
943,김순자,8901281018579,최손김,과천시
944,이성민,3106102135118,이양이,대구광역시
945,조은지,8209111497243,(유) 엄고박,광주광역시
946,박영환,8409291018432,양최,금산군
947,박광수,5309052302613,(주) 김송이,서산시
948,류영길,7605061209588,(주) 한,양양군
949,김민준,6101052619912,안문,인천광역시
950,김동현,7104101070603,서백이,하남시
951,심상호,0409021010432,백손,화성시
952,이경수,5209021784266,(주) 김,태안군
953,최준영,6504031310712,김이이,울산광역시
954,윤진호,0304101948737,유한회사 권,광주광역시
955,이지민,1006172622538,최이,화천군
956,강예진,1007011024731,김김,부산광역시
957,김미영,1108222418290,김박박,부산광역시
958,김민석,6802001549771,(유) 이,용인시
959,임예원,5909131478553,김박최,부산광역시
960,김성훈,2801012172289,주식회사 조,인천광역시
961,김성진,9107271300801,유한회사 김,가평군
962,남영희,4003132608120,김이,보은군
963,최경숙,3908141517743,주식회사 손안김,서울특별시
964,박상훈,9301081738266,박최,고양시
965,박지훈,2404281419804,강백,광명시
966,홍지우,1903162053583,(주) 김,용인시
967,장광수,5003241194999,유한회사 김오김,세종특별자치시
968,이현숙,4200192757118,(유) 서이류,동해시
969,안지아,0800082710737,박김김,증평군
970,지경수,5407171503907,김장,울산광역시
971,류준혁,3205121040447,주식회사 이김김,대전광역시
972,허정식,3907212189680,(유) 최조강,대전광역시
973,진선영,0606021801836,김박,서울특별시
974,배영식,3209191051356,이서,삼척시
975,홍영미,1002172535385,주식회사 이이한,대전광역시
976,차준호,3304281893646,(유) 차,홍천군
977,박종수,5204172732035,(주) 박강이,울산광역시
978,김진우,2109021632316,이김박,파주시
979,구민준,1701092865775,권장이,고성군
980,이정웅,1708092438202,김서박,음성군
981,최상훈,7009262733732,(유) 이김최,울산광역시
982,곽서윤,2609212671871,유김손,세종특별자치시
983,김영진,3602291709233,주식회사 김,동두천시
984,황하윤,0306122830642,윤김김,부천시
985,안준영,6501102744538,(주) 박,청주시
986,권현우,8209271522530,(주) 김강박,서천군
987,장민수,7406011381376,(유) 박,천안시
988,강영수,4609191621946,이전,울산광역시
989,김정자,3709111822859,주식회사 오김홍,옥천군
990,박재호,9003272594988,(주) 백,서울특별시
991,박영미,4404271919683,최안,고양시
992,최주원,0201182495714,이양이,대전광역시
993,이민수,1500032528560,홍박심,공주시
994,이하은,0707122973695,유한회사 권,대전광역시
995,허채원,6709081784186,(유) 최,부천시
996,이숙자,4005161999270,문박,대전광역시
997,이명숙,8607071323652,김이,이천시
998,나상훈,4008212656444,(유) 이,서울특별시
999,장유진,3601012510345,박오성,공주시
